threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,1,1.0,0.2608695652173913,0.7391304347826086,0.00720776,0.018921491304347827,-0.011713731304347826,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,2,0.5,0.2608695652173913,0.2391304347826087,0.027456995,0.018921491304347827,0.008535503695652175,1,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.6,23,1,0.0,0.2608695652173913,-0.2608695652173913,0.00365262,0.018921491304347827,-0.015268871304347826,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,3,0.0,0.2608695652173913,-0.2608695652173913,-0.012502619999999999,0.018921491304347827,-0.03142411130434783,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,4,0.0,0.2608695652173913,-0.2608695652173913,-0.0034116825,0.018921491304347827,-0.022333173804347826,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.3,23,4,0.0,0.2608695652173913,-0.2608695652173913,-0.0034116825,0.018921491304347827,-0.022333173804347826,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
